BIZDATE,ITEMCODE,Record_Count,brand_1_STORE_CODE_Count,brand_2_STORE_CODE_Count,brand_6_STORE_CODE_Count,Spring_Eve,holiday,comp,recomm,photo,temp
"2014-01-21","1080054",54.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080059",25.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080061",22.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080055",45.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080092",10.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080094",9.000000,47,87,0,0,0,0,1,0,0
"2014-01-21","1080056",44.000000,47,87,0,0,0,0,1,0,0
"2014-01-22","1080052",86.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080058",67.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080093",12.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080095",13.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080096",0.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080064",47.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080056",42.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080094",10.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080092",10.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080055",37.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080053",73.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080061",22.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080059",27.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080062",18.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080054",58.000000,47,87,0,0,0,0,1,0,1
"2014-01-22","1080057",23.000000,47,87,0,0,0,0,1,0,1
"2014-01-23","1080054",66.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080095",19.000000,47,87,0,0,0,0,1,0,6
"2014-01-23","1080093",19.000000,47,87,0,0,0,0,1,0,6
